id,driving_history_score,credit_score,low_education_ind,marital_status,time_driven,area,agecat_grouped,gender,veh_color,max_power,engine_type,veh_age,veh_body_grouped,veh_value,claimcst0,numclaims,clm,exposure
13729,70.0,654.4953022479026,0.0,1.0,1.0,1.0,1.0,0.0,7.0,138,0.0,4,6.0,5.82,0.0,0,0,0.469872406
13730,86.0,648.5804911763398,0.0,1.0,0.0,1.0,1.0,1.0,1.0,198,3.0,4,6.0,6.300000000000001,0.0,0,0,0.1924869595
13731,76.0,646.0152574194439,0.0,1.0,1.0,2.0,1.0,0.0,3.0,128,3.0,1,5.0,5.5200000000000005,0.0,0,0,0.360656356
13732,107.0,646.8946947932693,0.0,0.0,3.0,2.0,1.0,1.0,3.0,156,3.0,2,6.0,5.7,0.0,0,0,0.651559317
13733,85.0,644.2362624854552,0.0,0.0,0.0,4.0,0.0,0.0,3.0,139,3.0,1,7.0,5.71,0.0,0,0,0.081357585
13736,85.0,642.6250098065086,1.0,0.0,1.0,2.0,0.0,1.0,0.0,94,1.0,2,5.0,6.25,0.0,0,0,0.49966081
13737,86.0,664.760633609288,1.0,1.0,1.0,2.0,2.0,0.0,1.0,277,3.0,4,9.0,6.21,0.0,0,0,0.4366401505
13740,55.0,666.6983947375229,0.0,0.0,2.0,3.0,1.0,1.0,3.0,90,3.0,4,5.0,6.49,0.0,0,0,0.2420844965
13741,56.0,648.7255756329912,0.0,1.0,2.0,4.0,0.0,1.0,6.0,176,1.0,2,7.0,5.83,0.0,0,0,0.029755105
13743,55.0,647.7412890670814,0.0,1.0,2.0,2.0,1.0,0.0,3.0,122,3.0,1,5.0,6.0,0.0,0,0,0.163304448
13744,69.0,649.5036833650245,0.0,1.0,1.0,0.0,1.0,1.0,7.0,92,3.0,3,5.0,6.79,0.0,0,0,0.106301419
13745,82.0,642.3746783285818,1.0,0.0,1.0,2.0,1.0,1.0,0.0,123,3.0,3,6.0,4.74,0.0,0,0,0.903783861
13747,66.0,647.7945114660134,0.0,1.0,2.0,2.0,1.0,0.0,0.0,186,3.0,4,9.0,6.61,0.0,0,0,0.589148514
13748,71.0,653.9931125098715,1.0,0.0,2.0,1.0,1.0,1.0,0.0,71,3.0,4,5.0,6.8500000000000005,0.0,0,0,0.91107082
13749,67.0,648.7606532342269,0.0,1.0,2.0,0.0,1.0,0.0,3.0,147,2.0,3,6.0,5.83,0.0,0,0,0.14128942
13750,95.0,642.964498372168,0.0,1.0,3.0,3.0,1.0,0.0,7.0,140,3.0,2,6.0,4.130000000000001,0.0,0,0,0.221135413
13751,81.0,643.3918070626996,0.0,0.0,1.0,0.0,1.0,1.0,5.0,98,0.0,1,5.0,5.970000000000001,0.0,0,0,0.791163205
13752,80.0,651.3965475869853,0.0,1.0,2.0,3.0,1.0,0.0,0.0,333,0.0,4,8.0,6.91,0.0,0,0,0.634837293
13753,79.0,658.6572382188418,0.0,0.0,2.0,2.0,1.0,1.0,7.0,255,2.0,3,0.0,5.7700000000000005,0.0,0,0,0.308320573
13755,78.0,647.4225557709556,0.0,1.0,2.0,2.0,2.0,1.0,0.0,128,3.0,2,5.0,6.36,0.0,0,0,0.312238088
13756,92.0,653.5592219612558,0.0,0.0,2.0,2.0,1.0,1.0,7.0,125,3.0,2,7.0,5.96,0.0,0,0,0.311636723
13757,110.0,643.9622490079142,0.0,0.0,3.0,1.0,1.0,0.0,2.0,155,3.0,1,7.0,5.5200000000000005,0.0,0,0,0.171222169
13759,62.0,633.9840188883015,0.0,1.0,2.0,0.0,1.0,1.0,0.0,166,3.0,4,7.0,6.84,0.0,0,0,0.808862879
13760,70.0,647.8292635119575,1.0,0.0,2.0,2.0,1.0,1.0,7.0,155,0.0,4,6.0,6.3100000000000005,0.0,0,0,0.89347401
13762,55.0,672.4716821782164,1.0,1.0,3.0,1.0,1.0,1.0,0.0,153,3.0,4,7.0,6.390000000000001,0.0,0,0,0.936737364
13764,84.0,645.2631226121823,0.0,1.0,1.0,1.0,1.0,1.0,5.0,114,3.0,3,5.0,6.140000000000001,0.0,0,0,0.133333897
13766,73.0,645.7962080948455,0.0,1.0,1.0,4.0,1.0,1.0,7.0,114,3.0,3,5.0,6.84,0.0,0,0,0.521694453
13767,80.0,646.3706880470407,0.0,0.0,2.0,1.0,1.0,1.0,0.0,142,3.0,2,7.0,6.0600000000000005,0.0,0,0,0.430958649
13769,85.0,646.8128759914994,0.0,0.0,2.0,0.0,1.0,1.0,0.0,150,3.0,3,7.0,6.180000000000001,0.0,0,0,0.107341959
13770,55.0,644.8806365774813,1.0,1.0,1.0,4.0,1.0,1.0,0.0,181,0.0,4,9.0,6.37,0.0,0,0,0.877790751
13771,128.0,652.9493530986057,0.0,1.0,2.0,1.0,1.0,1.0,1.0,157,2.0,4,7.0,6.930000000000001,0.0,0,0,0.070171561
13772,80.0,643.4921517241528,0.0,0.0,1.0,2.0,1.0,1.0,5.0,100,3.0,4,7.0,6.550000000000001,0.0,0,0,0.74519211
13773,83.0,645.6961607204763,0.0,1.0,2.0,4.0,1.0,0.0,3.0,261,3.0,3,9.0,6.380000000000001,0.0,0,0,0.168272501
13775,83.0,658.5898895648717,0.0,0.0,1.0,1.0,0.0,1.0,3.0,80,3.0,4,5.0,6.99,0.0,0,0,0.402200197
13776,90.0,652.8047961400108,0.0,1.0,2.0,4.0,1.0,0.0,8.0,232,3.0,4,9.0,6.8500000000000005,0.0,0,0,0.163161276
13777,84.0,635.5300031616466,0.0,1.0,1.0,2.0,2.0,0.0,2.0,77,2.0,4,5.0,7.19,0.0,0,0,0.605183662
13778,66.0,658.9335428262981,0.0,0.0,0.0,3.0,1.0,0.0,6.0,137,0.0,4,6.0,6.300000000000001,0.0,0,0,0.3419954095
13780,92.0,648.5747142704749,0.0,1.0,2.0,0.0,1.0,0.0,0.0,180,3.0,4,9.0,6.78,0.0,0,0,0.424622125
13781,80.0,633.9840188883015,0.0,0.0,1.0,3.0,2.0,1.0,5.0,109,3.0,3,5.0,6.37,0.0,0,0,0.800580978
13782,82.0,648.0693631228761,0.0,1.0,2.0,4.0,1.0,1.0,4.0,117,0.0,4,6.0,5.92,0.0,0,0,0.0411930965
13783,77.0,643.4356433520901,1.0,1.0,1.0,1.0,0.0,0.0,5.0,105,2.0,1,5.0,6.08,0.0,0,0,0.931952479
13787,63.0,644.6868648406397,0.0,0.0,1.0,3.0,1.0,1.0,4.0,149,0.0,4,6.0,5.78,0.0,0,0,0.810980616
13788,62.0,642.9152606619637,0.0,0.0,3.0,0.0,1.0,1.0,5.0,169,2.0,1,7.0,5.890000000000001,0.0,0,0,0.311022104
13789,76.0,648.5875698348183,1.0,1.0,1.0,2.0,1.0,1.0,3.0,146,0.0,2,7.0,5.680000000000001,0.0,0,0,0.943632157
13790,67.0,633.9840188883015,0.0,1.0,0.0,1.0,1.0,0.0,7.0,248,3.0,4,0.0,6.15,0.0,0,0,0.351964846
13793,75.0,642.2086599932647,0.0,1.0,3.0,2.0,1.0,0.0,7.0,197,0.0,1,9.0,3.4300000000000006,0.0,0,0,0.399775816
13794,69.0,643.7937611333056,0.0,1.0,2.0,5.0,1.0,0.0,3.0,187,2.0,2,6.0,3.33,0.0,0,0,0.144967756
13795,61.0,653.8094987671873,0.0,0.0,2.0,1.0,1.0,1.0,2.0,124,3.0,3,5.0,6.71,0.0,0,0,0.119042963
13796,64.0,643.0600835723907,0.0,0.0,0.0,5.0,1.0,0.0,6.0,153,0.0,3,6.0,5.11,0.0,0,0,0.14755592
13797,64.0,663.3592093148706,1.0,0.0,0.0,2.0,1.0,1.0,6.0,110,0.0,4,6.0,6.3100000000000005,0.0,0,0,0.499686236
13798,55.0,648.4099367108724,0.0,0.0,2.0,4.0,1.0,1.0,3.0,136,0.0,3,6.0,4.51,0.0,0,0,0.158621554
13801,67.0,639.8235921989483,0.0,1.0,2.0,1.0,1.0,1.0,6.0,128,3.0,3,5.0,6.33,0.0,0,0,0.723545723
13802,89.0,646.6166550983753,0.0,1.0,2.0,4.0,1.0,1.0,3.0,113,3.0,2,7.0,6.08,0.0,0,0,0.15339725
13803,66.0,641.5895054023196,0.0,1.0,2.0,2.0,1.0,1.0,7.0,131,3.0,2,5.0,6.09,0.0,0,0,0.279870492
13804,55.0,647.7935897127866,0.0,1.0,2.0,4.0,2.0,0.0,5.0,211,3.0,4,1.0,5.96,0.0,0,0,0.591315353
13807,100.0,645.4513091048543,0.0,1.0,2.0,2.0,0.0,0.0,3.0,182,3.0,2,7.0,5.8100000000000005,0.0,0,0,0.352693436
13808,64.0,644.9468472204376,0.0,1.0,1.0,0.0,1.0,0.0,2.0,73,3.0,3,5.0,6.7700000000000005,0.0,0,0,0.157259994
13809,76.0,644.3246651498288,0.0,0.0,2.0,1.0,2.0,0.0,1.0,294,3.0,4,0.0,6.87,0.0,0,0,0.280304044
13810,72.0,647.6037837001289,0.0,0.0,2.0,0.0,1.0,0.0,7.0,160,3.0,2,7.0,5.680000000000001,0.0,0,0,0.656740046
13811,87.0,642.2514600600381,0.0,1.0,1.0,0.0,1.0,1.0,3.0,135,3.0,4,5.0,6.67,0.0,0,0,0.60564051
13812,108.0,635.9397193860823,1.0,0.0,2.0,1.0,1.0,1.0,1.0,88,3.0,2,5.0,6.16,0.0,0,0,0.951325601
13813,74.0,642.0577027104057,0.0,1.0,2.0,2.0,1.0,1.0,7.0,159,3.0,2,5.0,6.19,0.0,0,0,0.652390549
13815,77.0,647.0016995268094,0.0,0.0,2.0,2.0,1.0,1.0,2.0,186,2.0,3,7.0,5.470000000000001,0.0,0,0,0.735278023
13816,90.0,652.9527526053721,0.0,0.0,1.0,0.0,1.0,1.0,3.0,76,3.0,3,5.0,6.83,0.0,0,0,0.202560464
13817,107.0,648.1524318908438,0.0,0.0,2.0,2.0,1.0,1.0,7.0,156,0.0,2,5.0,5.75,0.0,0,0,0.783084568
13820,69.0,646.357810729208,0.0,0.0,2.0,4.0,0.0,1.0,3.0,106,3.0,2,5.0,5.8500000000000005,0.0,0,0,0.294597575
13821,64.0,654.7900730247508,0.0,0.0,2.0,0.0,1.0,1.0,7.0,100,3.0,1,5.0,5.640000000000001,0.0,0,0,0.349829171
13824,57.0,638.4510881233488,0.0,0.0,2.0,2.0,1.0,0.0,3.0,229,3.0,4,1.0,5.880000000000001,0.0,0,0,0.330322522
13825,115.0,679.8349317140033,0.0,1.0,1.0,2.0,0.0,0.0,5.0,180,3.0,3,7.0,6.04,0.0,0,0,0.3631611385
13826,82.0,633.9840188883015,0.0,1.0,1.0,0.0,0.0,0.0,0.0,130,1.0,2,5.0,5.7,0.0,0,0,0.1944406165
13827,83.0,638.7596828790698,0.0,1.0,1.0,2.0,0.0,1.0,3.0,100,3.0,2,5.0,6.2700000000000005,0.0,0,0,0.2976120785
13829,72.0,639.2709128443656,1.0,0.0,2.0,3.0,1.0,0.0,8.0,135,3.0,3,6.0,4.99,0.0,0,0,0.499667235
13830,59.0,643.5351884920224,0.0,0.0,0.0,5.0,1.0,1.0,3.0,149,1.0,4,6.0,5.82,0.0,0,0,0.231644917
13832,56.0,649.8079544892569,0.0,1.0,1.0,0.0,1.0,0.0,5.0,187,3.0,2,6.0,4.0600000000000005,0.0,0,0,0.322094548
13833,63.0,660.4083141027551,0.0,1.0,1.0,0.0,1.0,1.0,3.0,147,2.0,2,6.0,4.74,0.0,0,0,0.549691909
13836,61.0,639.5077631634907,0.0,0.0,0.0,1.0,0.0,0.0,8.0,162,3.0,4,7.0,6.630000000000001,0.0,0,0,0.116919575
13838,72.0,658.1957314277251,0.0,0.0,3.0,5.0,1.0,1.0,2.0,178,3.0,3,6.0,5.42,0.0,0,0,0.788421132
13839,59.0,641.5424224876391,1.0,0.0,1.0,1.0,1.0,1.0,1.0,88,3.0,1,5.0,5.99,0.0,0,0,0.99933142633
13841,58.0,643.6234129587963,1.0,0.0,1.0,2.0,1.0,1.0,6.0,284,2.0,4,0.0,6.51,0.0,0,0,0.9617632
13843,88.0,639.3303325009324,0.0,1.0,2.0,0.0,1.0,1.0,0.0,130,3.0,1,7.0,5.36,0.0,0,0,0.283713121
13846,79.0,639.4698357944396,0.0,0.0,2.0,1.0,1.0,0.0,3.0,250,3.0,3,9.0,6.180000000000001,0.0,0,0,0.583107317
13848,92.0,633.9840188883015,0.0,0.0,1.0,0.0,2.0,1.0,7.0,76,2.0,3,5.0,6.880000000000001,0.0,0,0,0.373303471
13851,81.0,644.8463507178251,0.0,0.0,1.0,2.0,1.0,1.0,0.0,153,3.0,3,6.0,4.36,0.0,0,0,0.365332389
13852,64.0,652.8084540403082,0.0,1.0,2.0,4.0,1.0,1.0,0.0,172,2.0,3,7.0,5.99,0.0,0,0,0.631529055
13853,72.0,643.4937410379216,0.0,1.0,2.0,0.0,1.0,0.0,6.0,155,0.0,3,7.0,6.37,0.0,0,0,0.58395737
13854,67.0,635.327361780617,0.0,0.0,2.0,0.0,1.0,1.0,1.0,197,3.0,3,7.0,6.430000000000001,0.0,0,0,0.267833574
13855,83.0,644.723510330081,0.0,1.0,2.0,1.0,1.0,0.0,5.0,136,2.0,3,7.0,6.04,0.0,0,0,0.230040259
13857,90.0,646.612759227835,0.0,1.0,1.0,2.0,1.0,0.0,7.0,182,2.0,4,6.0,5.5200000000000005,0.0,0,0,0.287058932
13859,55.0,642.660975100697,0.0,0.0,1.0,2.0,1.0,0.0,2.0,184,3.0,4,9.0,6.91,0.0,0,0,0.319262983
13860,62.0,635.511845464253,0.0,0.0,2.0,4.0,2.0,0.0,6.0,247,3.0,2,8.0,4.5600000000000005,0.0,0,0,0.125391366
13861,79.0,637.9828116058196,0.0,1.0,1.0,1.0,1.0,0.0,1.0,185,3.0,4,6.0,5.57,0.0,0,0,0.3948069245
13863,55.0,651.9806618417488,0.0,1.0,2.0,0.0,2.0,1.0,4.0,95,3.0,1,5.0,6.11,0.0,0,0,0.145247788
13864,55.0,641.2823658654053,0.0,1.0,2.0,0.0,0.0,0.0,3.0,182,0.0,4,9.0,6.58,0.0,0,0,0.376069981
13865,108.0,650.7680267626246,1.0,0.0,2.0,2.0,1.0,0.0,5.0,178,0.0,1,7.0,5.15,0.0,0,0,0.499680383
13866,91.0,637.8647974665906,0.0,0.0,0.0,2.0,1.0,0.0,0.0,112,0.0,4,7.0,5.290000000000001,0.0,0,0,0.308789508
13867,90.0,656.7035090892572,0.0,0.0,3.0,3.0,1.0,0.0,0.0,105,0.0,4,6.0,5.7700000000000005,0.0,0,0,0.72936849
13868,55.0,642.9134847512239,0.0,1.0,1.0,2.0,1.0,1.0,3.0,292,3.0,3,3.0,5.99,0.0,0,0,0.2173744175
13869,70.0,655.5599062060705,0.0,1.0,1.0,1.0,1.0,1.0,8.0,178,0.0,4,6.0,7.0600000000000005,0.0,0,0,0.026696275255
13870,63.0,643.7549100131695,1.0,0.0,2.0,1.0,1.0,1.0,3.0,109,3.0,4,7.0,7.19,0.0,0,0,0.930917322
13871,74.0,646.6012805172464,0.0,1.0,1.0,3.0,1.0,0.0,7.0,265,0.0,4,9.0,5.79,0.0,0,0,0.125681405
13872,68.0,645.0378394210246,0.0,1.0,2.0,0.0,1.0,0.0,0.0,75,3.0,3,4.0,6.23,0.0,0,0,0.1453306985
13877,103.0,638.9741323321937,1.0,1.0,1.0,0.0,1.0,1.0,3.0,111,3.0,4,5.0,7.180000000000001,0.0,0,0,0.460073308
13878,62.0,652.2928622117036,0.0,1.0,1.0,3.0,1.0,1.0,6.0,137,3.0,3,5.0,6.62,0.0,0,0,0.730667106
13879,69.0,643.3845556418839,0.0,0.0,2.0,4.0,1.0,1.0,7.0,169,3.0,3,7.0,6.71,0.0,0,0,0.627152756
13880,91.0,643.7925323248083,0.0,0.0,2.0,2.0,1.0,0.0,4.0,143,3.0,1,5.0,5.61,0.0,0,0,0.644667807
13881,92.0,653.1011801097985,0.0,0.0,1.0,2.0,1.0,0.0,3.0,206,0.0,4,9.0,7.03,0.0,0,0,0.216003442
13882,78.0,642.8928779440928,0.0,1.0,2.0,0.0,1.0,1.0,7.0,109,3.0,4,7.0,7.19,0.0,0,0,0.402765033
13883,56.0,636.8922330850926,0.0,0.0,0.0,2.0,1.0,1.0,0.0,196,2.0,1,7.0,6.01,0.0,0,0,0.121368509
13884,87.0,643.1712894808052,0.0,0.0,3.0,0.0,2.0,1.0,3.0,144,3.0,1,7.0,5.94,0.0,0,0,0.810549129
13885,55.0,656.2158966052016,1.0,1.0,2.0,2.0,2.0,0.0,3.0,107,3.0,2,5.0,5.6000000000000005,0.0,0,0,0.459613935
13886,104.0,644.8761933096667,0.0,0.0,2.0,3.0,1.0,0.0,1.0,87,0.0,3,5.0,6.3100000000000005,0.0,0,0,0.456777877
13887,65.0,648.005982234945,0.0,0.0,1.0,2.0,1.0,0.0,4.0,192,3.0,2,6.0,4.85,0.0,0,0,0.746785422
13891,76.0,643.2739129756046,0.0,0.0,0.0,1.0,1.0,1.0,6.0,126,3.0,2,7.0,5.7700000000000005,0.0,0,0,0.397299979
13893,79.0,648.3957187906558,1.0,0.0,2.0,2.0,2.0,0.0,6.0,102,1.0,1,7.0,5.5200000000000005,0.0,0,0,0.956511584
13894,94.0,642.2144875286175,0.0,1.0,2.0,0.0,1.0,0.0,7.0,134,3.0,3,6.0,5.0600000000000005,0.0,0,0,0.526273211
13895,88.0,644.0400165294919,0.0,1.0,2.0,0.0,1.0,1.0,2.0,115,1.0,2,5.0,6.390000000000001,0.0,0,0,0.203850278
13898,72.0,633.9840188883015,0.0,0.0,2.0,1.0,1.0,1.0,7.0,165,0.0,3,6.0,3.3600000000000003,0.0,0,0,0.794326091
13899,75.0,647.8686419456276,0.0,1.0,2.0,1.0,0.0,0.0,1.0,185,3.0,4,7.0,6.33,0.0,0,0,0.128189364
13900,101.0,648.0875977099685,0.0,1.0,2.0,1.0,1.0,1.0,1.0,209,3.0,1,7.0,5.49,0.0,0,0,0.846473156
13901,72.0,644.3996532291675,0.0,1.0,2.0,1.0,1.0,0.0,3.0,181,3.0,4,7.0,6.8100000000000005,0.0,0,0,0.596408539
13902,87.0,658.9010014174173,0.0,0.0,3.0,0.0,1.0,0.0,0.0,192,3.0,4,6.0,6.87,0.0,0,0,0.322505644
13904,69.0,644.7642630405103,0.0,1.0,1.0,0.0,1.0,1.0,3.0,103,3.0,4,5.0,6.57,0.0,0,0,0.808583119
13905,94.0,646.4105841647971,0.0,0.0,3.0,2.0,1.0,0.0,2.0,140,3.0,3,5.0,6.15,0.0,0,0,0.39990145
13906,84.0,675.4566997421894,0.0,1.0,1.0,0.0,1.0,1.0,0.0,134,3.0,1,7.0,4.960000000000001,0.0,0,0,0.87487204
13907,75.0,654.9369425172368,0.0,0.0,2.0,0.0,2.0,0.0,3.0,149,0.0,4,3.0,5.390000000000001,0.0,0,0,0.464029446
13909,59.0,647.4054603569996,1.0,0.0,1.0,0.0,1.0,0.0,7.0,84,3.0,3,5.0,6.83,0.0,0,0,0.4793640635
13910,55.0,676.6812564836903,0.0,0.0,2.0,3.0,1.0,0.0,4.0,267,0.0,3,9.0,5.76,0.0,0,0,0.775902994
13911,76.0,657.2648005103872,1.0,0.0,1.0,0.0,1.0,1.0,2.0,186,0.0,4,7.0,5.78,0.0,0,0,0.4996862445
13912,58.0,641.5481715325456,0.0,0.0,2.0,0.0,1.0,1.0,4.0,153,3.0,1,7.0,5.99,0.0,0,0,0.868564824
13913,73.0,644.7927004531,0.0,0.0,2.0,2.0,1.0,1.0,0.0,139,3.0,1,5.0,6.25,0.0,0,0,0.123135268
13914,68.0,640.9027138416579,0.0,1.0,1.0,2.0,0.0,1.0,0.0,96,0.0,4,4.0,6.84,0.0,0,0,0.190594097
13915,59.0,671.0912538981839,0.0,0.0,3.0,0.0,1.0,1.0,1.0,170,3.0,3,9.0,6.0600000000000005,0.0,0,0,0.0997343495
13916,55.0,644.4338509363912,0.0,1.0,3.0,0.0,1.0,0.0,3.0,297,0.0,4,0.0,6.67,0.0,0,0,0.063953949
13917,80.0,655.6970045130248,0.0,0.0,3.0,2.0,1.0,1.0,7.0,181,3.0,4,6.0,5.5200000000000005,0.0,0,0,0.588112945
13918,83.0,643.4281486801202,0.0,0.0,1.0,0.0,1.0,1.0,3.0,175,3.0,3,7.0,6.48,0.0,0,0,0.588958026
13919,86.0,648.0713341429804,0.0,1.0,1.0,1.0,1.0,0.0,3.0,152,3.0,4,9.0,6.7,0.0,0,0,0.047829139
13921,69.0,647.361834003904,0.0,1.0,2.0,4.0,1.0,1.0,6.0,124,3.0,2,6.0,3.69,0.0,0,0,0.185183311
13922,59.0,646.7640440652071,0.0,0.0,3.0,0.0,1.0,1.0,4.0,145,2.0,3,7.0,6.5600000000000005,0.0,0,0,0.207894143
13923,74.0,652.9814139289302,0.0,0.0,0.0,3.0,0.0,1.0,0.0,121,0.0,4,5.0,6.99,0.0,0,0,0.545718632
13924,66.0,647.8034511510926,0.0,0.0,2.0,3.0,1.0,0.0,4.0,254,0.0,4,9.0,6.19,0.0,0,0,0.121224102
13926,86.0,648.4587640002333,0.0,1.0,1.0,3.0,1.0,1.0,2.0,166,3.0,4,6.0,6.0,0.0,0,0,0.095284981
13927,63.0,649.477375516039,0.0,1.0,1.0,0.0,2.0,0.0,7.0,107,3.0,4,6.0,6.23,0.0,0,0,0.098692923
13928,71.0,651.0276338258947,0.0,1.0,1.0,2.0,1.0,1.0,1.0,122,3.0,2,7.0,5.58,0.0,0,0,0.853943041
13929,108.0,636.1704889126091,1.0,0.0,3.0,2.0,1.0,0.0,7.0,144,2.0,2,7.0,5.95,0.0,0,0,0.884634279
13930,76.0,634.672106114358,0.0,1.0,1.0,1.0,1.0,1.0,0.0,132,2.0,1,5.0,6.03,0.0,0,0,0.481202227
13931,77.0,644.0687955199047,0.0,1.0,2.0,0.0,1.0,1.0,3.0,178,0.0,1,7.0,5.32,0.0,0,0,0.1977917745
13932,72.0,649.2785097823206,0.0,1.0,1.0,1.0,0.0,1.0,7.0,180,3.0,2,7.0,5.9,0.0,0,0,0.304619277
13933,59.0,644.4481846854382,0.0,0.0,1.0,4.0,1.0,1.0,7.0,129,3.0,1,6.0,4.19,0.0,0,0,0.713550167
13936,59.0,645.4191172667555,0.0,0.0,1.0,3.0,2.0,1.0,1.0,102,3.0,3,5.0,6.800000000000001,0.0,0,0,0.706878142
13939,97.0,640.3194838102862,0.0,1.0,2.0,0.0,1.0,0.0,0.0,84,1.0,4,4.0,6.890000000000001,0.0,0,0,0.262805552
13940,75.0,646.5181614917348,0.0,0.0,3.0,2.0,0.0,1.0,5.0,112,3.0,2,5.0,5.800000000000001,0.0,0,0,0.137441332
13941,72.0,649.7321029774197,0.0,0.0,1.0,3.0,1.0,1.0,6.0,156,3.0,2,7.0,5.78,0.0,0,0,0.380648671
13943,71.0,644.3232042467203,0.0,1.0,2.0,1.0,1.0,0.0,7.0,161,3.0,3,7.0,6.46,0.0,0,0,0.594661817
13944,55.0,641.424956695128,0.0,1.0,2.0,2.0,1.0,1.0,3.0,132,3.0,3,5.0,6.1000000000000005,0.0,0,0,0.2274125995
13945,62.0,642.7790535140779,0.0,0.0,1.0,0.0,1.0,1.0,1.0,141,3.0,3,5.0,6.69,0.0,0,0,0.108943479
13946,55.0,675.6610640613175,0.0,1.0,1.0,4.0,1.0,1.0,2.0,109,0.0,4,6.0,7.11,0.0,0,0,0.462480804
13947,89.0,641.8937206418814,0.0,0.0,1.0,2.0,2.0,1.0,7.0,177,3.0,2,7.0,6.0600000000000005,0.0,0,0,0.163532403
13948,55.0,634.5660366858567,0.0,1.0,2.0,4.0,1.0,1.0,0.0,273,3.0,2,1.0,3.7,0.0,0,0,0.841519479
13949,86.0,640.3204092340817,0.0,0.0,3.0,0.0,1.0,1.0,2.0,94,0.0,1,5.0,3.71,0.0,0,0,0.701714068
13950,93.0,642.8948987219346,0.0,0.0,1.0,1.0,2.0,0.0,7.0,197,3.0,3,9.0,5.37,0.0,0,0,0.2195804475
13952,61.0,639.6138622083577,0.0,0.0,1.0,4.0,1.0,1.0,6.0,208,1.0,3,9.0,6.180000000000001,0.0,0,0,0.1706169405
13953,78.0,633.9840188883015,0.0,1.0,1.0,0.0,1.0,1.0,7.0,187,3.0,3,7.0,6.470000000000001,0.0,0,0,0.349523813
13954,73.0,647.5980953052301,1.0,0.0,3.0,2.0,0.0,0.0,2.0,125,3.0,2,5.0,6.21,0.0,0,0,0.866791589
13955,104.0,640.1522459506327,0.0,0.0,2.0,2.0,1.0,1.0,0.0,159,3.0,2,5.0,5.67,0.0,0,0,0.268036463
13956,76.0,642.2012864574327,0.0,1.0,3.0,3.0,1.0,0.0,0.0,317,3.0,4,8.0,5.930000000000001,0.0,0,0,0.637011148
13957,82.0,646.6365023760117,0.0,0.0,2.0,5.0,1.0,1.0,6.0,193,3.0,3,6.0,5.01,0.0,0,0,0.418040301
13958,62.0,662.4853430878571,0.0,0.0,2.0,2.0,2.0,0.0,7.0,265,3.0,3,9.0,6.19,0.0,0,0,0.13980512
13959,63.0,651.0090277152354,0.0,1.0,1.0,4.0,1.0,1.0,2.0,117,1.0,1,5.0,5.74,0.0,0,0,0.381443291
13960,91.0,633.9840188883015,0.0,0.0,3.0,2.0,1.0,0.0,3.0,71,0.0,2,4.0,5.36,0.0,0,0,0.805347429
13964,79.0,650.2279424351925,0.0,1.0,2.0,2.0,1.0,1.0,7.0,149,3.0,3,7.0,6.550000000000001,0.0,0,0,0.099033811
13965,80.0,652.9229848713838,0.0,0.0,2.0,3.0,1.0,1.0,7.0,111,3.0,4,7.0,6.37,0.0,0,0,0.2216503535
13967,100.0,643.1003053189994,0.0,0.0,2.0,1.0,1.0,1.0,5.0,121,3.0,4,5.0,7.050000000000001,0.0,0,0,0.27567701
13968,79.0,638.3499332744404,0.0,0.0,1.0,2.0,1.0,1.0,3.0,71,3.0,1,5.0,5.83,0.0,0,0,0.614529652
13971,99.0,642.2086982182796,0.0,1.0,1.0,2.0,0.0,0.0,0.0,175,3.0,3,6.0,4.2,0.0,0,0,0.2062369885
13974,99.0,659.1281037664859,0.0,0.0,3.0,5.0,1.0,0.0,7.0,137,3.0,4,6.0,5.5600000000000005,0.0,0,0,0.890169669
13975,83.0,687.2486648134924,0.0,0.0,1.0,2.0,1.0,0.0,8.0,313,0.0,4,8.0,7.11,0.0,0,0,0.094662903
13976,57.0,647.4220422338044,0.0,1.0,2.0,1.0,2.0,1.0,2.0,139,0.0,2,5.0,6.26,0.0,0,0,0.733553446
13977,66.0,655.0984808632506,0.0,0.0,2.0,0.0,1.0,0.0,7.0,128,3.0,3,7.0,6.15,0.0,0,0,0.579237305
13978,59.0,644.58727287944,0.0,0.0,1.0,2.0,0.0,0.0,4.0,101,3.0,1,7.0,4.720000000000001,0.0,0,0,0.500265727
13979,86.0,639.7826171143294,1.0,1.0,0.0,3.0,1.0,1.0,1.0,161,0.0,4,6.0,5.640000000000001,0.0,0,0,0.4714847075
13981,75.0,640.947593487582,0.0,0.0,2.0,1.0,1.0,1.0,7.0,97,3.0,3,5.0,6.69,0.0,0,0,0.761756275
13983,64.0,644.8515391848802,0.0,0.0,1.0,2.0,0.0,0.0,3.0,188,2.0,2,6.0,3.1900000000000004,0.0,0,0,0.296251954
13984,64.0,640.1712572344852,0.0,0.0,1.0,0.0,1.0,1.0,0.0,182,2.0,1,7.0,1.0697000000000008,0.0,0,0,0.12584139
13986,55.0,647.5179895594656,0.0,1.0,2.0,1.0,1.0,1.0,3.0,86,3.0,1,5.0,6.12,0.0,0,0,0.1503306625
13987,69.0,655.3544551957186,0.0,0.0,2.0,1.0,1.0,0.0,0.0,175,3.0,4,6.0,5.680000000000001,0.0,0,0,0.718956017
13988,80.0,657.1783445376857,0.0,0.0,2.0,2.0,1.0,1.0,6.0,141,3.0,3,5.0,6.21,0.0,0,0,0.098956769
